symbol,roa,ocf,roa_change,accruals,change_leverage,change_curr_ratio,change_shares,change_gross_margin,change_asset_turnover
SSNT,1,0,1,0,0,1,0,0,0
SSP,0,1,0,1,0,0,0,0,0
SSRM,1,1,1,1,0,0,0,1,1
SSSS,1,0,1,0,0,0,1,1,1
SSTI,1,1,1,1,0,1,0,1,0
SSTK,1,1,0,1,0,1,0,1,0
SSY,0,0,0,0,1,0,1,0,0
SSYS,0,0,0,0,1,1,0,1,0
ST,1,1,0,1,1,1,1,0,0
STAA,1,1,1,1,0,0,0,1,0
STAF,0,1,1,1,1,0,0,0,1
STAG,1,1,0,1,0,0,0,1,0
STBA,1,1,0,1,1,0,0,0,0
STC,1,1,1,1,0,0,1,0,0
STCN,0,0,0,0,1,0,0,1,1
STE,1,1,1,1,1,0,1,1,1
STER,1,1,0,1,0,0,1,0,0
STFC,1,1,1,1,0,0,0,1,1
STG,0,0,1,0,0,0,1,0,0
STIM,0,0,1,0,0,0,0,0,0
STKL,0,0,1,0,0,1,0,0,0
STKS,1,1,1,1,0,1,1,0,0
STL,1,1,0,1,1,0,1,0,0
STLD,1,1,0,1,0,1,1,0,0
STM,1,1,0,1,0,1,0,0,0
STN,1,1,1,1,0,0,1,0,1
STNE,1,1,0,1,0,0,0,0,0
STNG,0,1,1,1,0,0,0,1,1
STOK,0,0,1,0,0,1,0,1,0
STON,0,0,1,0,0,1,0,1,0
STOR,1,1,1,1,0,0,0,0,1
STRA,1,1,1,1,0,0,0,1,0
STRC,0,0,0,0,0,0,0,0,1
STRL,1,1,1,1,0,0,0,0,0
STRM,1,0,1,0,1,0,0,1,1
STRO,0,0,0,0,1,0,0,0,0
STRS,0,1,1,1,1,0,0,1,0
STRT,0,1,0,1,1,0,0,0,1
STSA,0,0,1,0,1,1,0,1,0
STT,1,1,0,1,1,0,1,0,0
STWD,1,1,1,1,0,0,0,1,0
STX,1,1,1,1,1,1,1,0,0
STXB,1,1,1,1,0,0,0,0,0
STXS,0,0,0,0,0,1,0,0,0
STZ,0,1,0,1,1,1,0,0,0
SU,1,1,0,1,0,1,1,1,1
SUI,1,1,1,1,0,0,0,1,0
SUM,1,1,0,1,0,1,0,1,1
SUMR,0,1,1,1,0,0,0,0,0
SUN,1,1,1,1,0,1,0,1,0
SUNL,1,1,1,1,1,0,1,1,0
SUNS,1,1,1,1,0,0,0,1,0
SUNW,0,0,0,0,0,0,0,0,0
SUP,0,0,0,0,1,0,0,0,0
SUPN,1,1,0,1,0,0,0,0,0
SUPV,0,0,1,0,0,0,1,0,1
SURF,0,0,0,0,0,0,0,0,0
SUZ,0,1,1,1,0,0,1,0,0
SVBI,1,1,0,1,1,0,0,0,1
SVC,1,1,1,1,0,0,0,0,0
SVM,1,1,0,1,0,0,0,0,0
SVRA,0,0,0,0,0,0,0,1,0
SVT,1,1,0,1,0,0,1,0,1
SVVC,0,0,0,0,0,0,1,1,1
SWAV,0,0,1,0,0,1,0,1,0
SWCH,1,1,1,1,0,0,1,1,1
SWI,1,1,1,1,0,0,0,1,0
SWIM,1,1,1,1,1,1,0,1,1
SWIR,0,0,0,0,0,0,0,0,0
SWK,1,1,1,1,1,0,0,0,0
SWKH,1,1,1,1,0,0,0,0,1
SWKS,1,1,0,1,0,1,1,0,0
SWM,1,1,0,1,1,0,0,1,0
SWN,1,1,1,1,0,0,1,0,0
SWTX,0,0,1,1,1,1,0,1,0
SWX,1,1,0,1,0,0,0,1,0
SXC,0,0,0,0,1,0,0,0,1
SXI,1,1,1,1,0,0,1,0,0
SXT,1,1,0,1,1,1,0,0,0
SXTC,1,0,1,0,1,1,0,1,0
SY,1,1,1,1,0,1,0,0,0
SYBT,1,1,1,1,0,0,1,0,1
SYBX,0,0,1,0,0,1,0,0,0
SYF,1,1,1,1,1,0,1,0,1
SYK,1,1,0,1,0,1,0,0,0
SYN,0,0,1,0,0,0,0,1,0
SYNA,0,0,1,0,0,1,1,1,0
SYNH,1,1,1,1,0,1,0,1,1
SYNL,0,0,0,0,0,0,0,0,0
SYPR,0,0,0,0,0,1,1,1,0
SYRS,0,0,0,0,0,0,0,0,0
SYY,1,1,1,1,1,1,1,1,1
T,1,1,0,1,0,0,1,1,0
TA,1,1,1,1,0,0,0,1,0
TAC,1,1,1,1,1,0,1,1,1
TACO,0,0,0,0,0,0,1,0,0
TACT,1,1,0,1,0,0,1,0,0
TAIT,1,1,0,1,0,1,0,1,0
TAL,1,1,1,1,0,0,0,0,0
TALK,0,0,1,0,0,0,0,0,1
TALO,1,1,0,1,0,0,0,0,0
TANH,1,1,0,1,1,0,0,1,0
TAOP,1,1,1,1,1,1,0,1,1
TAP,1,1,0,1,1,0,0,1,1
TARA,0,0,0,0,0,1,0,1,0
TARO,1,1,1,1,0,0,1,0,1
TAST,0,0,0,0,0,0,0,0,0
TATT,1,1,1,1,0,0,1,1,1
TAYD,1,1,1,1,0,1,0,1,1
TBBK,1,1,0,1,1,0,0,0,0
TBI,1,1,0,1,0,0,1,0,0
TBK,1,1,0,1,0,0,1,0,1
TBLT,0,0,1,0,0,1,0,1,0
TBNK,1,1,1,1,0,0,0,0,1
TBPH,0,0,0,0,0,0,0,1,1
TC,0,0,1,0,1,1,0,1,0
TCBI,1,1,0,1,1,0,0,0,0
TCBK,1,1,1,1,0,0,0,0,1
TCDA,0,0,1,0,0,0,0,1,0
TCFC,1,1,1,1,1,0,0,0,0
TCI,0,0,0,0,0,0,1,0,0
TCMD,1,1,1,1,0,0,0,0,0
TCOM,1,1,1,1,1,0,0,0,1
TCON,0,0,0,0,1,0,0,1,0
TCPC,1,1,0,1,0,0,0,1,0
TCRR,0,0,1,0,0,0,0,1,0
TCS,1,1,1,1,1,0,0,1,1
TCX,1,1,0,1,0,1,1,1,0
TD,1,1,0,1,0,0,1,0,0
TDAC,1,0,1,0,1,0,1,1,0
TDC,0,1,0,1,0,0,1,1,0
TDG,1,1,0,1,0,0,0,0,0
TDOC,0,0,1,0,0,0,0,0,1
TDS,1,1,0,1,0,0,0,1,0
TDW,0,0,1,0,1,0,0,0,1
TDY,1,1,1,1,0,1,0,1,0
TEAM,0,0,0,0,0,0,0,0,0
TECH,1,1,0,1,0,0,1,0,0
TECK,0,0,0,0,1,0,1,0,0
TEDU,0,0,0,0,0,0,1,0,1
TEF,1,1,0,1,0,1,1,1,0
TEL,1,1,0,1,1,1,1,0,0
TELA,0,0,1,0,0,1,0,1,0
TELL,0,0,0,0,0,0,0,1,1
TEN,0,1,0,1,0,0,0,1,0
TENB,0,0,1,0,0,0,0,0,0
TENX,0,0,1,0,0,0,0,1,0
TEO,0,1,0,1,0,0,1,0,0
TER,1,1,1,1,0,0,1,1,1
TERN,0,0,1,0,1,1,1,1,1
TESS,1,1,0,1,0,0,0,0,0
TEVA,0,0,1,0,1,1,0,1,1
TEX,1,1,0,1,1,1,0,1,0
TFC,1,1,0,1,0,0,0,0,0
TFFP,0,0,1,0,0,1,0,1,0
TFSL,1,1,0,1,0,0,1,0,0
TFX,1,1,1,1,1,1,0,1,1
TG,1,1,1,1,1,0,0,1,0
TGA,0,1,0,1,1,0,0,0,0
TGB,0,0,0,0,0,0,0,0,1
TGH,1,1,0,1,0,1,1,0,0
TGI,0,0,1,0,0,0,0,0,1
TGLS,1,1,1,1,0,1,0,0,1
TGNA,1,1,0,1,0,1,0,0,0
TGP,1,1,1,1,0,0,1,1,1
TGS,1,1,0,1,0,0,1,0,0
TGT,1,1,1,1,0,1,1,1,1
TGTX,0,0,1,0,0,0,0,0,0
TH,1,1,0,1,0,1,0,1,1
THC,0,1,0,1,1,1,0,0,0
THFF,1,1,0,1,0,0,0,0,0
THG,1,1,1,1,1,0,1,1,1
THM,0,0,1,0,0,1,0,1,0
THMO,0,0,1,0,0,1,0,1,1
THO,1,1,0,1,0,0,0,0,0
THR,1,1,1,1,1,0,0,0,1
THRM,1,1,1,1,1,0,1,1,1
THS,0,0,0,0,1,0,0,1,0
THTX,0,0,1,0,0,1,0,0,0
TIG,0,0,0,0,0,0,0,0,0
TIGO,1,1,1,1,0,1,1,1,0
TIGR,0,0,1,0,0,0,0,1,0
TIL,0,0,0,0,0,0,1,1,0
TILE,1,1,1,1,0,0,1,1,0
TIPT,1,1,0,1,0,0,1,1,1
TISI,0,0,1,0,0,0,0,1,0
TITN,1,1,0,1,0,0,0,1,0
TJX,1,1,0,1,0,0,1,0,0
TK,0,1,0,1,1,0,0,1,1
TKAT,0,0,0,0,1,1,0,0,0
TKC,1,1,1,1,0,0,1,1,1
TKR,1,1,1,1,0,1,1,1,0
TLGT,0,0,1,0,0,1,0,1,0
TLK,1,1,0,1,0,0,1,0,0
TLRY,0,0,0,0,0,0,0,0,1
TLSA,0,0,1,1,0,0,1,1,0
TLYS,1,1,0,1,0,0,0,0,0
TM,1,1,0,1,0,1,1,0,0
TMDI,0,0,1,0,0,0,0,1,0
TMDX,0,0,1,0,0,1,0,1,0
TME,1,1,1,1,0,0,0,0,1
TMHC,1,1,1,1,1,0,0,0,0
TMO,1,1,1,1,1,1,1,0,1
TMP,1,1,0,1,1,0,1,0,1
TMQ,0,0,0,0,0,0,0,1,0
TMST,0,0,0,0,1,1,0,0,0
TMUS,1,1,0,1,0,0,0,1,0
TNC,1,1,1,1,0,0,0,1,0
TNDM,0,0,1,0,0,0,0,1,1
TNET,1,1,0,1,0,0,1,0,0
TNK,1,1,1,1,1,1,0,1,1
TNP,0,1,1,1,1,0,0,1,1
TNXP,0,0,0,0,0,0,0,1,0
TOL,1,1,0,1,0,0,1,0,0
TOPS,0,0,0,0,0,1,0,1,0
TOUR,0,0,1,0,0,0,0,0,1
TPB,1,1,0,1,0,1,0,0,0
TPC,0,0,0,0,0,0,0,0,0
TPH,1,1,0,1,1,0,1,0,0
TPHS,0,0,1,0,0,0,0,0,0
TPIC,0,1,0,1,0,0,0,0,1
TPL,1,1,0,1,0,0,1,0,0
TPR,1,1,1,1,0,1,1,1,1
TPTX,0,0,1,0,0,1,0,1,0
TPVG,1,1,0,1,0,0,0,1,0
TPX,1,1,1,1,0,0,1,1,1
TR,1,1,1,1,0,0,1,1,0
TRC,1,0,1,0,1,0,0,0,1
TRCA,0,0,1,0,0,0,0,1,1
TREC,0,0,0,0,1,1,0,1,0
TREE,1,1,0,1,1,0,0,0,1
TREX,1,1,0,1,0,1,1,0,0
TRGP,0,1,0,1,0,1,0,1,0
TRHC,0,0,1,0,0,1,0,1,0
TRI,1,1,0,1,0,0,1,0,0
TRIB,0,0,1,0,1,0,1,1,1
TRIL,0,0,1,1,1,0,0,1,0
TRIN,0,0,1,0,1,1,0,0,0
TRIP,1,1,1,1,0,0,1,0,0
TRKA,1,1,1,1,1,0,1,1,0
TRMB,1,1,1,1,1,0,1,1,0
TRMD,1,1,1,1,0,0,0,1,1
TRMK,1,1,0,1,0,0,1,0,1
TRN,1,1,0,1,0,0,1,0,1
TRNO,1,1,0,1,0,0,0,1,0
TRNS,1,1,1,1,1,1,0,1,0
TROW,1,1,1,1,0,0,1,0,0
TROX,0,1,0,1,1,0,0,0,1
TRP,1,1,1,1,1,1,0,1,0
TRQ,0,0,0,0,0,0,1,1,0
TRS,1,1,1,1,0,1,1,0,0
TRST,1,1,0,1,0,0,0,0,0
TRT,1,1,1,1,1,1,0,0,0
TRTL,0,0,0,0,0,0,1,1,0
TRTN,1,1,0,1,1,0,1,0,1
TRTX,1,1,0,1,0,0,0,0,0
TRU,1,1,1,1,1,1,0,1,1
TRUE,0,0,0,0,0,0,0,0,0
TRUP,0,0,0,0,0,0,0,0,0
TRV,1,1,0,1,1,0,1,0,0
TRVG,0,1,0,1,0,1,0,0,0
TRVI,0,0,1,0,0,1,0,1,0
TRVN,0,0,1,0,1,1,0,0,0
TRX,0,0,0,0,1,1,0,1,0
TSBK,1,1,1,1,0,0,0,0,1
TSC,1,1,0,1,1,0,0,0,0
TSCO,1,1,0,1,0,0,1,1,0
TSE,1,1,0,1,0,0,1,0,0
TSEM,1,1,0,1,0,0,0,0,0
TSLA,0,0,1,0,0,1,0,0,1
TSLX,1,1,1,1,0,0,0,0,0
TSM,1,1,0,1,0,0,1,0,0
TSN,1,1,0,1,0,1,0,0,0
TSQ,0,1,0,1,1,1,0,1,0
TSRI,0,0,0,0,0,0,1,0,0
TT,1,1,0,1,0,0,1,1,0
TTC,1,1,0,1,0,0,0,0,0
TTD,1,1,0,1,0,1,0,0,0
TTEC,1,1,1,1,0,0,0,1,0
TTEK,1,1,1,1,1,0,1,1,1
TTGT,1,1,1,1,0,1,0,1,0
TTI,0,0,0,0,0,0,1,0,1
TTM,0,0,0,0,0,0,1,0,0
TTMI,1,1,0,1,0,0,0,0,0
TTNP,0,0,0,0,0,0,0,0,0
TTOO,0,0,0,0,0,0,0,0,1
TTSH,0,0,0,0,0,0,1,0,0
TTWO,1,1,1,1,1,1,1,0,1
TU,1,1,0,1,0,0,1,0,0
TUFN,0,0,0,0,0,0,1,0,0
TUP,1,1,0,1,0,0,0,0,0
TURN,0,0,0,0,1,0,0,0,1
TUSK,0,0,0,0,0,1,0,0,0
TV,1,1,0,1,0,1,1,0,1
TVTY,0,0,0,0,0,1,0,1,0
TW,1,1,0,1,0,0,1,0,0
TWI,0,0,0,0,0,0,0,0,0
TWIN,1,1,0,1,0,1,0,0,0
TWLO,0,0,1,0,0,1,0,0,0
TWNK,1,1,0,1,1,1,0,1,1
TWO,1,1,1,1,0,0,0,0,1
TWOU,0,0,0,0,0,0,0,0,0
TWST,0,0,1,0,1,1,0,1,1
TWTR,1,1,0,1,0,1,0,0,0
TXMD,0,0,0,0,0,0,0,1,1
TXN,1,1,0,1,0,1,1,0,0
TXRH,1,1,0,1,0,0,1,0,0
TXT,1,1,0,1,0,0,1,0,0
TYHT,1,1,0,1,0,0,1,0,0
TYL,1,1,0,1,0,1,0,1,1
TYME,0,0,0,0,0,0,0,1,0
TZOO,1,1,0,1,0,0,1,1,0
U,0,0,1,0,1,0,0,0,1
UAA,1,1,1,1,0,0,0,1,0
UAL,1,1,1,1,0,1,1,1,0
UAMY,0,0,0,0,1,0,0,0,0
UAN,0,1,1,1,0,1,1,1,1
UAVS,0,0,0,0,1,0,0,0,1
UBA,1,1,0,1,1,0,0,0,1
UBCP,1,1,1,1,0,0,1,0,0
UBER,0,0,1,0,0,1,0,0,0
UBFO,1,1,0,1,0,0,0,0,0
UBOH,1,1,1,1,1,0,1,0,1
UBS,1,1,0,1,1,0,0,0,0
UBSI,1,1,0,1,0,0,1,0,0
UBX,0,0,0,0,0,0,0,1,0
UCBI,1,1,1,1,1,0,1,0,1
UCL,1,1,1,1,0,1,0,0,1
UCTT,0,1,0,1,1,0,0,1,0
UDR,1,1,0,1,0,0,0,1,0
UE,1,1,1,1,0,0,0,1,0
UEC,0,0,1,0,0,1,0,1,0
UEIC,1,1,0,1,1,1,0,1,1
UEPS,0,0,0,0,0,0,0,0,0
UFAB,0,0,0,0,0,0,1,0,0
UFCS,1,1,0,1,0,0,1,0,1
UFI,1,1,0,1,1,1,0,0,1
UFPI,1,1,1,1,1,0,0,1,0
UFPT,1,1,1,1,1,1,0,1,1
UFS,1,1,0,1,0,0,1,0,0
UG,1,1,1,1,0,1,1,0,1
UGI,1,1,0,1,0,0,0,0,0
UGP,1,1,0,1,0,1,1,0,1
UHAL,1,1,0,1,0,0,1,1,0
UHS,1,1,0,1,0,0,1,0,1
UHT,1,1,0,1,0,0,0,0,1
UI,1,1,1,1,0,0,1,1,1
UIHC,0,0,0,0,1,0,0,0,1
UIS,0,1,0,1,0,0,0,0,1
UL,1,1,0,1,0,0,1,0,0
ULBI,1,1,0,1,0,0,1,0,0
ULH,1,1,0,1,0,0,1,1,0
ULTA,1,1,0,1,0,0,1,1,0
UMBF,1,1,1,1,0,0,0,0,0
UMC,1,1,1,1,1,0,1,0,1
UMH,0,1,1,1,0,0,0,0,0
UMPQ,1,1,1,1,0,0,1,0,0
UNAM,0,0,1,0,0,0,1,0,0
UNB,1,1,1,1,0,0,0,0,0
UNF,1,1,1,1,0,1,1,0,0
UNFI,0,0,0,0,0,0,0,0,0
UNH,1,1,1,1,0,0,1,0,0
UNIT,1,1,0,1,0,0,0,0,0
UNM,1,1,1,1,0,0,1,1,0
UNP,1,1,0,1,0,0,1,1,0
UNTY,1,1,0,1,0,0,0,0,0
UNVR,0,1,0,1,0,1,0,1,0
UONE,1,1,0,1,0,1,0,0,1
UPC,1,1,0,1,1,0,1,0,0
UPLD,0,0,0,0,0,1,0,1,0
UPS,1,1,0,1,0,0,1,1,0
UPWK,0,0,1,0,0,0,0,1,0
URBN,1,1,0,1,0,0,1,0,0
URG,0,0,0,0,1,1,0,0,1
URGN,0,0,1,0,0,1,0,1,0
URI,1,1,0,1,0,1,1,0,0
USAC,1,1,1,1,0,0,0,1,1
USAK,0,1,0,1,0,0,0,1,0
USAP,1,1,0,1,0,1,0,0,0
USAS,0,0,0,0,0,0,1,0,0
USAU,0,0,1,0,0,0,0,1,0
USB,1,1,0,1,0,0,1,0,0
USDP,1,1,0,1,0,0,0,1,0
USEG,0,0,1,0,1,0,0,1,1
USFD,1,1,0,1,0,0,0,0,0
USIO,0,0,0,0,0,0,0,0,1
USLM,1,1,1,1,0,0,0,1,1
USM,1,1,0,1,0,0,1,1,0
USNA,1,1,0,1,0,0,1,0,0
USPH,1,1,0,1,0,0,0,1,0
USWS,0,0,1,0,0,1,0,1,0
USX,0,1,0,1,0,0,0,0,0
UTHR,0,0,0,0,0,0,0,1,0
UTI,0,0,1,0,1,0,0,1,1
UTL,1,1,1,1,0,1,0,1,0
UTMD,1,1,0,1,0,1,1,1,1
UTSI,0,0,0,0,0,0,0,0,0
UUU,0,1,1,1,0,0,1,1,1
UUUU,0,0,0,0,0,0,0,0,0
UVE,1,1,0,1,1,0,1,0,1
UVSP,1,1,1,1,1,0,0,0,1
UVV,1,1,0,1,0,1,0,0,1
UXIN,0,0,1,0,0,1,1,1,0
V,1,1,1,1,0,0,1,1,1
VABK,1,1,0,1,0,0,0,0,0
VAC,1,1,1,1,0,0,1,1,0
VAL,0,0,1,0,0,0,0,0,1
VALE,0,1,0,1,1,0,0,1,1
VALN,1,1,1,1,0,1,1,0,0
VALU,1,1,0,1,0,1,1,1,0
VAPO,0,0,1,0,0,0,0,1,0
VBFC,1,1,1,1,0,0,0,0,1
VBIV,0,0,1,0,0,0,0,0,0
VBLT,0,0,0,0,0,0,0,1,1
VBNK,1,1,1,1,0,0,0,0,0
VBTX,1,1,0,1,0,0,1,0,0
VC,1,1,0,1,0,0,1,0,0
VCEL,0,0,1,0,0,0,0,1,0
VCNX,0,0,0,0,0,0,0,1,1
VCRA,0,0,0,0,0,0,0,0,0
VCTR,1,1,0,1,0,0,0,1,0
VCYT,0,0,1,0,1,1,0,1,0
VEC,1,1,0,1,1,0,0,1,0
VECO,0,0,1,0,0,1,0,1,0
VEDL,1,1,1,1,0,0,1,0,0
VEEV,1,1,0,1,0,0,0,1,0
VEL,1,1,1,1,0,0,0,0,0
VEON,1,1,1,1,0,0,1,1,1
VER,0,0,0,0,1,0,0,0,0
VERA,1,1,1,1,1,1,0,0,1
VERB,0,0,0,0,0,0,1,0,0
VERI,0,0,1,0,0,0,0,0,1
VERO,0,0,1,0,0,0,0,1,1
VERU,0,0,1,0,1,1,0,1,1
VERY,0,1,1,1,0,0,1,1,0
VET,1,1,0,1,0,1,0,0,0
VFC,1,1,1,1,1,1,0,1,1
VFF,1,0,1,0,0,0,0,0,0
VG,0,1,0,1,0,1,0,0,0
VGR,1,1,1,1,0,0,0,1,0
VGZ,0,0,0,0,0,0,0,1,0
VHC,0,0,1,0,0,0,0,0,1
VHI,1,1,0,1,1,1,0,0,1
VIAC,1,1,1,1,0,0,0,1,1
VIAV,1,1,1,1,1,1,0,1,1
VICI,1,1,0,1,0,0,0,1,0
VICR,1,1,0,1,0,1,0,0,0
VIOT,1,1,1,1,0,0,0,0,0
VIPS,1,1,1,1,1,0,0,1,0
VIR,0,0,1,0,0,1,0,0,0
VIRC,1,1,1,1,0,1,0,1,0
VIRT,0,1,0,1,0,0,0,0,0
VISL,0,0,0,0,1,0,0,0,0
VIST,0,0,0,0,1,0,0,0,0
VITL,1,1,0,1,0,0,0,0,0
VIV,1,1,0,1,0,0,1,0,0
VIVE,0,0,0,0,1,0,0,0,0
VIVO,1,1,0,1,0,1,0,0,0
VJET,0,0,1,0,1,1,0,0,1
VKTX,0,0,1,0,0,0,0,1,0
VLGEA,1,1,0,1,1,0,0,1,0
VLO,1,1,0,1,0,0,1,0,0
VLRS,0,1,1,1,0,0,1,1,0
VLY,1,1,1,1,1,0,0,0,1
VMC,1,1,1,1,0,1,0,1,1
VMD,1,1,1,1,0,0,0,0,0
VMI,1,1,1,1,0,0,1,1,0
VMW,1,1,1,1,0,0,0,0,1
VNCE,0,1,0,1,1,1,0,1,1
VNDA,1,1,1,1,0,1,0,0,0
VNE,0,0,0,0,0,1,0,0,0
VNET,0,1,1,1,0,0,0,0,0
VNO,1,1,1,1,1,0,0,0,0
VNOM,1,1,0,1,0,0,0,1,0
VNRX,0,0,1,0,0,0,0,1,1
VNTR,0,1,0,1,0,0,0,0,1
VOD,0,1,0,1,0,1,0,1,0
VOLT,0,0,1,0,0,0,0,1,1
VOXX,0,0,0,0,1,0,1,1,0
VOYA,0,1,0,1,1,0,1,1,0
VPG,1,1,0,1,0,0,0,0,0
VRA,1,1,0,1,0,0,1,0,0
VRAY,0,0,0,0,0,1,0,0,0
VRCA,0,0,0,0,0,0,0,1,0
VREX,1,1,0,1,0,0,0,1,0
VRME,0,0,0,0,0,0,0,1,1
VRNA,0,0,0,0,0,0,0,1,0
VRNS,0,0,0,0,0,0,0,0,0
VRNT,1,1,0,1,0,0,1,1,0
VRRM,1,1,1,1,0,0,0,0,0
VRS,1,0,0,0,0,1,0,0,0
VRSK,1,1,0,1,0,1,1,0,1
VRSN,1,1,1,1,0,0,1,1,1
VRT,1,0,0,0,0,1,0,1,0
VRTS,1,1,1,1,0,0,1,0,0
VRTV,0,1,0,1,1,0,0,1,0
VRTX,1,1,0,1,1,1,0,1,0
VS,0,1,1,1,0,1,0,0,1
VSAT,0,0,1,0,0,1,0,0,1
VSEC,1,1,0,1,0,0,0,1,0
VSH,1,1,0,1,0,1,0,0,0
VST,1,1,1,1,1,0,0,1,1
VSTA,0,0,0,0,0,1,1,0,1
VSTM,0,0,0,0,1,0,0,0,0
VSTO,0,0,0,0,1,0,0,0,1
VTEX,0,0,0,0,0,0,1,0,1
VTGN,0,0,0,0,0,0,0,1,0
VTIQ,1,0,0,0,0,0,1,1,0
VTNR,0,0,0,0,0,0,0,1,0
VTR,1,1,0,1,0,0,0,0,0
VTRU,1,1,1,1,0,1,1,0,1
VTSI,0,1,0,1,0,0,1,0,0
VTVT,0,0,0,0,1,1,0,0,0
VUZI,0,0,0,0,0,1,0,0,1
VVI,1,1,0,1,0,0,0,0,0
VVNT,1,0,0,0,0,0,0,1,0
VVPR,0,0,0,0,0,0,1,0,0
VVV,1,1,1,1,0,1,0,0,0
VXRT,0,0,0,0,1,0,0,0,1
VYGR,0,0,1,0,0,0,0,0,1
VZ,1,1,1,1,0,0,0,1,0
W,0,0,0,0,0,0,0,1,0
WAB,1,1,0,1,0,0,0,0,0
WABC,1,1,1,1,1,0,0,0,1
WAFD,1,1,0,1,1,0,1,0,0
WAFU,0,0,0,0,0,0,1,0,0
WAL,1,1,0,1,1,0,1,0,0
WARR,1,1,0,1,0,0,1,0,0
WASH,1,1,0,1,0,0,0,0,0
WAT,1,1,1,1,0,0,1,0,1
WATT,0,0,1,0,0,0,0,0,0
WAVE,0,0,0,0,0,1,0,1,0
WB,1,1,0,1,0,1,0,0,0
WBA,1,1,0,1,0,0,1,0,1
WBK,1,1,0,1,0,0,0,0,0
WBS,1,1,0,1,0,0,1,0,0
WBT,1,1,0,1,0,1,0,0,0
WCC,1,1,0,1,0,1,1,0,0
WCN,1,1,0,1,0,0,0,0,1
WD,1,1,1,1,1,0,0,0,1
WDAY,0,0,1,0,0,0,0,1,1
WDC,0,1,0,1,1,0,0,0,0
WDFC,1,1,1,1,1,1,1,0,1
WEC,1,1,0,1,0,0,1,1,0
WEI,1,1,1,1,1,1,0,1,0
WELL,1,1,1,1,0,0,0,0,0
WEN,1,1,0,1,0,0,1,0,0
WERN,1,1,0,1,0,1,1,1,0
WES,1,1,1,1,0,1,0,1,1
WETF,0,1,0,1,0,0,0,0,0
WEX,1,1,0,1,0,0,0,0,0
WEYS,1,1,0,1,0,0,1,1,0
WF,1,1,0,1,0,0,0,0,0
WFC,1,1,0,1,1,0,1,0,0
WGO,1,1,0,1,1,1,0,1,0
WH,1,1,0,1,1,0,1,1,1
WHD,1,1,0,1,0,1,0,0,0
WHF,1,1,0,1,0,0,1,1,0
WHG,1,1,0,1,0,1,0,0,0
WHLM,0,0,0,0,0,0,1,0,0
WHLR,0,1,1,1,1,0,0,0,1
WHR,1,1,1,1,1,1,1,1,0
WILC,1,1,1,1,0,0,1,1,1
WIMI,1,1,1,1,1,0,1,0,0
WINA,1,1,1,1,0,1,1,1,0
WING,1,1,0,1,1,0,0,1,1
WINT,0,0,1,0,1,1,0,0,0
WIRE,1,1,0,1,0,1,0,0,0
WISA,0,0,1,0,0,0,0,1,0
WIT,1,1,1,1,1,1,0,1,1
WIX,0,0,0,0,0,0,0,0,0
WK,0,0,1,0,0,1,0,0,0
WKEY,1,0,1,0,1,1,0,0,0
WKHS,0,0,1,0,0,1,0,1,0
WLDN,1,1,0,1,0,0,0,0,0
WLFC,1,1,1,1,1,0,0,1,1
WLK,1,1,0,1,0,0,1,0,0
WLKP,1,1,1,1,1,1,0,1,0
WLL,0,1,0,1,0,0,0,0,0
WLMS,1,1,1,1,0,0,0,0,1
WLTW,1,1,1,1,0,0,1,0,0
WM,1,1,0,1,0,1,0,1,0
WMB,1,1,1,1,1,0,0,1,0
WMC,1,1,1,1,0,0,0,0,1
WMG,0,1,0,1,0,1,0,1,1
WMK,1,1,0,1,0,0,1,0,0
WMS,1,1,1,1,1,1,0,1,1
WMT,1,1,1,1,0,0,1,0,0
WNC,1,1,1,1,1,1,1,1,1
WNEB,1,1,1,1,1,0,1,0,0
WNS,1,1,0,1,0,1,1,1,0
WOLF,0,1,1,1,1,1,0,1,1
WOOF,1,1,0,1,0,0,0,0,0
WOR,1,1,0,1,1,0,1,0,1
WORX,0,0,0,0,0,1,0,1,0
WOW,1,1,1,1,0,1,0,1,0
WPC,1,1,0,1,1,0,0,1,0
WPM,1,1,0,1,1,0,0,1,1
WPP,1,1,0,1,1,1,1,0,1
WPRT,0,0,1,0,0,0,0,0,1
WRB,1,1,0,1,1,0,0,0,0
WRE,1,1,0,1,0,0,1,0,0
WRK,1,1,0,1,0,1,0,0,0
WRLD,1,1,0,1,0,0,0,0,0
WRN,0,0,1,0,0,0,0,1,0
WSBC,1,1,0,1,0,0,0,0,0
WSBF,1,1,1,1,0,0,1,0,1
WSC,0,1,1,1,0,0,0,1,1
WSFS,1,1,0,1,1,0,0,0,0
WSM,1,1,0,1,0,0,1,0,0
WSO,1,1,0,1,0,0,0,0,0
WSR,1,1,1,1,0,0,0,1,1
WST,1,1,1,1,0,0,1,1,0
WSTG,1,1,1,1,0,1,0,0,1
WTBA,1,1,0,1,0,0,0,0,0
WTER,0,0,1,0,0,1,0,0,0
WTFC,1,1,0,1,0,0,0,0,0
WTI,1,1,0,1,0,0,0,0,0
WTM,1,0,1,0,0,0,0,1,0
WTRG,1,1,0,1,0,1,0,0,0
WTRH,0,0,0,0,0,0,0,0,1
WTS,1,1,1,1,1,0,1,1,1
WTT,0,0,0,0,0,1,0,0,0
WTTR,1,1,0,1,0,1,1,0,0
WU,1,1,1,1,1,0,1,1,0
