roa,ocf,roa_change,accruals,change_leverage,change_curr_ratio,change_shares,change_gross_margin,change_asset_turnover,price_change
0.069,476468000.0,0.072,476467999.931,-18429000.0,-0.028,-6054084.0,0.158,0.226,0.0467815049864007
-0.003,28446000.0,-0.046,28446000.003,24597000.0,-0.084,153140.0,-0.08,-0.0379999999999999,0.1278118609406953
0.043,237854000.0,-0.059,237853999.957,-219827000.0,-0.282,-2835289.0,-0.125,-0.245,0.4583954667461973
0.102,696840000.0,0.016,696839999.898,527202000.0,-0.092,-3594482.0,0.03,-0.065,-0.3752561952673747
0.086,463843000.0,0.106,463842999.914,-73786000.0,-1.154,1790999.0,0.0559999999999999,0.019,-0.2294328786791099
-0.02,-47488000.0,-0.082,-47487999.98,343762000.0,1.586,1062215.0,-0.015,-0.036,0.7808744566607008
0.062,344050000.0,0.0279999999999999,344049999.938,23642000.0,-0.7390000000000001,615733.0,0.063,0.151,0.2007982806263432
0.034,157580000.0,0.0,157579999.966,0.0,0.0,0.0,0.0,0.0,0.0781198278715656
0.034,157580000.0,0.034,157579999.966,36742000.0,0.1619999999999999,523780.0,0.049,0.239,-0.0065767839526471
0.079,267867000.0,0.0289999999999999,267866999.921,93597000.0,2.169,184373.0,0.041,0.062,-0.284569138276553
0.05,167054000.0,0.021,167053999.95,342373000.0,-2.333,323150.0,0.0149999999999999,0.0539999999999999,0.1088888888888889
0.029,113743000.0,-0.032,113742999.971,-6330000.0,0.5899999999999999,38000.0,-0.0349999999999999,-0.0589999999999999,0.0756972111553784
0.061,165684000.0,-0.0139999999999999,165683999.939,-52492000.0,0.4519999999999999,241816.0,0.0269999999999999,0.0549999999999999,0.5436654366543665
0.075,161798000.0,,161797999.925,-295831000.0,0.4199999999999999,8560618.0,0.0959999999999999,,-0.4039589442815249
0.024,72648000.0,,72647999.976,-28993000.0,0.119,-11298239.0,-0.008,,0.203551912568306
-0.052,-74689000.0,0.063,-74688999.948,59397000.0,2.476,54418256.0,0.0,0.022,-0.1726973684210526
-0.115,-90085000.0,-0.109,-90084999.885,0.0,-1.285,46848261.0,0.0,-0.054,-0.0256410256410256
-0.006,-118933000.0,,-118932999.994,0.0,0.4900000000000002,15662858.0,0.0,,0.2307692307692307
0.007,6307000000.0,0.002,6306999999.993,-3124000000.0,,-79371854.0,0.0199999999999999,0.021,0.1685292802860974
0.005,3536000000.0,0.004,3535999999.995,-3556000000.0,,-50614275.0,0.037,0.0079999999999999,-0.0216488082221735
0.001,-195000000.0,-0.005,-195000000.001,-1472000000.0,,-9409894.0,-0.1089999999999999,-0.0099999999999999,-0.1582919197496779
0.006,7470000000.0,-0.001,7469999999.994,1681000000.0,,-20774132.0,-0.006,-0.003,0.3782343987823439
0.007,8804000000.0,0.003,8803999999.993,-2442000000.0,,-6096365.0,0.0499999999999999,0.0,-0.2244737359826873
0.004,4052000000.0,0.003,4051999999.996,-333000000.0,,29947057.0,-0.006,-0.001,0.005937067088858
0.001,1442000000.0,-0.008,1441999999.999,-5667000000.0,,33259921.0,-0.086,-0.0079999999999999,0.4154061624649859
0.009,10026000000.0,0.0049999999999999,10025999999.991,-4163000000.0,,73744921.0,0.077,0.0049999999999999,-0.0676416819012796
0.004,3958000000.0,0.009,3957999999.996,13760000000.0,,167467917.0,0.166,0.006,-0.1814878153056862
-0.005,-4333000000.0,-0.011,-4332999999.995,1344000000.0,,1036252.0,-0.182,-0.016,0.2855179994503984
0.134,24096000.0,0.238,24095999.866,9474000.0,-0.141,762378.0,0.216,0.806,-0.469964664310954
-0.104,-15892866.0,,-15892865.896,-11129275.0,-2.805,1015023.0,-0.149,,-0.207282913165266
-0.003,-154497000.0,-0.001,-154496999.997,15873324000.0,,672419.0,-0.016,-0.031,-0.0324675324675324
-0.002,63167000.0,,63167000.002,-3986763000.0,,1087947.0,0.2169999999999999,,0.3006756756756757
0.025,301801000.0,-0.0019999999999999,301800999.975,1264386000.0,,52053403.0,0.0,-0.001,0.0851648351648351
0.027,322393000.0,0.004,322392999.973,-2169300000.0,,25581944.0,0.0,0.006,-0.0135501355013549
0.023,312668000.0,0.001,312667999.977,-726958000.0,,1765277.0,0.0,0.002,-0.0820895522388058
0.022,313226000.0,-0.002,313225999.978,1032997000.0,,714315.0,0.0,-0.002,0.2293577981651375
0.024,313504000.0,0.002,313503999.976,-327540000.0,,3723360.0,0.0,0.003,-0.1711026615969581
0.022,304740000.0,-0.001,304739999.978,-693786000.0,,7770708.0,0.0,0.0,0.0450331125827814
0.023,306839000.0,-0.0029999999999999,306838999.977,810609000.0,,1934039.0,0.0,-0.004,-0.1793478260869564
0.026,316414000.0,-0.005,316413999.974,2475477000.0,,75629229.0,0.0,-0.005,0.2398921832884096
0.031,269762000.0,0.005,269761999.969,-991768000.0,,540529.0,0.0,0.006,-0.1081730769230769
0.026,268189000.0,0.022,268188999.974,-1843175000.0,,58058010.0,0.0,0.011,0.1734837799717913
0.006,6794000000.0,0.0,6793999999.994,0.0,,0.0,0.0,0.0,0.2727848101265822
0.006,6794000000.0,0.003,6793999999.994,-115000000.0,,-833284.0,0.2649999999999999,-0.029,-0.0678466076696164
0.003,3640000000.0,0.0,3639999999.997,0.0,,0.0,0.0,0.0,-0.1520760380190094
0.003,3640000000.0,-0.001,3639999999.997,869000000.0,,6381332.0,-0.0339999999999999,0.007,0.0707016604177823
0.004,4342000000.0,0.0,4341999999.996,0.0,,0.0,0.0,0.0,0.0026852846401718
0.004,4342000000.0,0.001,4341999999.996,10284000000.0,,39546570.0,-0.136,0.022,0.0281612368856985
0.003,3719000000.0,0.0,3718999999.997,0.0,,0.0,0.0,0.0,0.3845565749235473
0.003,3719000000.0,-0.003,3718999999.997,-2481000000.0,,93792364.0,0.202,-0.047,-0.0782241014799153
0.006,5395000000.0,0.0,5394999999.994,-420000000.0,,15905443.0,-0.5,0.062,-0.1987577639751553
0.006,4792000000.0,0.0,4791999999.994,0.0,,0.0,0.0,0.0,-0.0579787234042553
0.003,839298000000.0,0.001,839297999999.997,3132590000000.0,,3337000.0,0.0,0.002,-0.1347305389221556
0.002,480375000000.0,-0.002,480374999999.998,-899490000000.0,,355782288.0,0.0,-0.004,-0.084931506849315
0.004,1196605000000.0,0.0,1196604999999.996,-4692268000000.0,,408627690.0,0.0,-0.001,0.200657894736842
0.004,1267653000000.0,0.001,1267652999999.996,1044515000000.0,,358012780.0,0.0,0.003,-0.2897196261682243
0.003,726343000000.0,-0.002,726342999999.997,757135000000.0,,99020710.0,0.0,0.0,0.089058524173028
0.005,885180000000.0,0.001,885179999999.995,-1126023000000.0,,116698750.0,0.0,0.0,-0.1108597285067872
0.004,662835000000.0,0.001,662834999999.996,-1181384000000.0,,2265980407.0,0.0,0.0,0.435064935064935
0.003,611357000000.0,-0.003,611356999999.997,4553619000000.0,,6287787630.0,0.0,-0.001,-0.0638297872340425
0.006,686455000000.0,0.013,686454999999.994,2238117000000.0,,4315457030.0,0.0,0.006,0.0092024539877301
-0.007,-358094000000.0,-0.009,-358093999999.993,302020000000.0,,-217314340.0,0.0,-0.008,-0.3078556263269639
-1.681,-124398490.0,-1.018,-124398488.319,-412661.0,-0.388,900818.0,0.018,0.134,-0.0330985915492957
-0.663,-168372916.0,-0.5820000000000001,-168372915.337,7684859.0,-0.266,-338094.0,0.001,0.128,-0.8010089686098655
-0.081,-27592100.0,0.0,-27592099.919,0.0,0.0,0.0,0.0,0.0,-0.5777514792899409
-0.081,-27592000.0,0.447,-27591999.919,0.0,-0.765,30934108.0,0.157,0.172,-0.0116959064327487
-0.528,-105949421.0,3.345,-105949420.472,0.0,1.494,1140825198.0,-0.918,-1.313,-0.5829268292682926
-3.873,-43668442.0,0.0,-43668438.127,0.0,0.0,0.0,0.0,0.0,-0.514792899408284
-3.873,-43668000.0,,-43667996.127,-1651880.0,0.032,0.0,-0.0519999999999999,,-0.0331807780320366
-0.02,-7252000.0,-0.02,-7251999.98,-113635000.0,,-6779.0,0.0,0.0339999999999999,-0.7199391171993912
0.0,-7849000.0,-0.034,-7849000.0,-21450000.0,,312172.0,0.0,-0.01,0.3978723404255319
0.034,-9928000.0,-0.0109999999999999,-9928000.034,-55467000.0,,-218694.0,0.0,-0.032,1.186046511627907
0.045,16826000.0,-0.002,16825999.955,55745000.0,,-425385.0,0.0,-0.003,-0.754566210045662
0.047,15145000.0,0.002,15144999.953,33837000.0,,-306621.0,0.0,0.0049999999999999,-0.1411764705882352
0.045,12189000.0,-0.002,12188999.955,-7812000.0,,3615208.0,0.0,0.006,-0.2816901408450704
0.047,8765000.0,0.011,8764999.953,-35009000.0,,3520750.0,0.0,-0.004,0.0765731614859742
0.036,10763000.0,0.0149999999999999,10762999.964,-22753000.0,,473554.0,0.0,-0.001,0.1797853309481216
0.021,9873000.0,0.019,9872999.979,-1990000.0,,-106904.0,0.0,0.001,0.3518742442563483
0.002,8180000.0,-0.0209999999999999,8179999.998,-80128000.0,,13153.0,0.0,-0.002,0.0298879202988792
0.012,19837000.0,0.016,19836999.988,122126000.0,-0.1430000000000002,261110.0,0.012,-0.143,-0.7124087591240876
-0.004,4160000.0,-0.0559999999999999,4160000.004,76715000.0,0.221,-653857.0,-0.0139999999999999,-0.1109999999999999,-0.2864583333333333
0.052,43177000.0,0.0199999999999999,43176999.948,-28046000.0,0.1069999999999999,252135.0,0.0219999999999999,0.092,-0.2393026941362915
0.032,30353000.0,-0.022,30352999.968,35259000.0,-0.1849999999999998,247017.0,-0.017,-0.0749999999999999,0.692823608316566
0.054,38295000.0,0.022,38294999.946,19607000.0,0.0839999999999998,245297.0,-0.003,0.0519999999999998,-0.3154269972451791
0.032,27554000.0,-0.0409999999999999,27553999.968,18682000.0,-0.1439999999999999,172999.0,-0.0169999999999999,-0.0469999999999999,0.1343750000000001
0.073,36769000.0,-0.004,36768999.927,21947000.0,-0.0330000000000003,366665.0,-0.008,-0.0929999999999999,-0.0835322195704057
0.077,29611000.0,-0.015,29610999.923,10764000.0,-0.0919999999999996,1007814.0,-0.001,0.1059999999999998,0.1032122169562928
0.092,20897000.0,,20896999.908,-54213000.0,0.7589999999999999,204750.0,-0.025,,0.9123867069486404
0.089,2767000000.0,-0.003,2766999999.911,821000000.0,-0.076,-30979706.0,-0.005,-0.0330000000000001,-0.3425754775107825
0.092,2808000000.0,-0.004,2807999999.908,406000000.0,0.0549999999999999,-24227119.0,0.0,-0.0999999999999998,-0.1359361135758652
0.096,2635000000.0,-0.0099999999999999,2634999999.904,574000000.0,-0.363,-19711679.0,0.004,0.026,0.290950744558992
0.106,2491000000.0,0.0,2490999999.894,0.0,0.0,0.0,0.0,0.0,0.0777777777777777
0.106,2491000000.0,0.0,2490999999.894,0.0,0.0,0.0,0.0,0.0,-0.0475070555032926
0.106,2491000000.0,0.002,2490999999.894,1554000000.0,0.217,-8061069.0,0.0049999999999999,-0.33,0.0358099878197321
0.104,2357000000.0,0.015,2356999999.896,655000000.0,-0.0430000000000001,-31978138.0,0.006,0.0429999999999999,-0.2116381793739198
0.089,1725000000.0,-0.001,1724999999.911,-59000000.0,-0.0089999999999998,-24005158.0,0.007,0.0450000000000001,0.089558485038711
0.09,1615000000.0,0.019,1614999999.91,199000000.0,-0.056,-327018.0,0.0079999999999999,-0.072,0.6282793867120953
0.071,1090000000.0,-0.003,1089999999.929,136000000.0,-0.0799999999999998,-18907994.0,-0.016,0.1719999999999999,0.229576874738165
0.047,114207000.0,-0.0129999999999999,114206999.953,84283000.0,0.504,0.0,-0.018,-0.0339999999999999,0.1576111360574764
0.06,128736000.0,0.0139999999999999,128735999.94,39489000.0,-0.328,0.0,0.006,0.0169999999999999,0.2005390835579515
0.046,128228000.0,0.003,128227999.954,-8156000.0,-0.5609999999999999,0.0,0.018,-0.013,-0.1431870669745959
0.043,124255000.0,-0.008,124254999.957,-11158000.0,0.1160000000000001,0.0,0.011,-0.0529999999999999,0.2275562275562277
0.051,138098000.0,0.0029999999999999,138097999.949,2922000.0,0.4539999999999999,0.0,0.006,0.016,0.2239185750636132
0.048,127987000.0,0.005,127986999.952,42012000.0,-0.6770000000000003,-2087.0,0.0019999999999999,0.02,0.1299006795608991
0.043,112763000.0,-0.002,112762999.957,-2066000.0,0.0050000000000003,0.0,0.008,-0.047,0.0653523793612341
0.045,107868000.0,0.0,107867999.955,24052000.0,0.0459999999999998,0.0,0.019,-0.0069999999999999,0.1685484658185011
0.045,96602000.0,0.0039999999999999,96601999.955,-47452000.0,1.137,0.0,0.017,-0.013,0.1205381558318445
0.041,84665000.0,-0.0039999999999999,84664999.959,-9938000.0,0.3530000000000001,275941.0,0.0229999999999999,-0.085,0.2125110521662245
-0.005,18500000.0,0.002,18500000.005,-7100000.0,,607681.0,-0.024,-0.0289999999999999,-0.0808510638297872
-0.007,8700000.0,-0.011,8700000.007,-7100000.0,,1560686.0,0.006,-0.018,-0.7531512605042017
0.004,88400000.0,0.021,88399999.996,-27400000.0,,-180426.0,-0.031,0.0529999999999999,-0.4205721241631163
-0.017,16200000.0,-0.032,16200000.017,-20900000.0,,891418.0,0.001,0.008,2.147509578544061
0.015,71400000.0,0.004,71399999.985,120600000.0,,-4780247.0,0.002,0.01,-0.402745995423341
0.011,177900000.0,0.0209999999999999,177899999.989,33000000.0,,112227.0,-0.013,0.0409999999999999,-0.5363395225464191
-0.01,52400000.0,0.077,52400000.01,-988000.0,,22146.0,-0.008,0.012,0.0914881297046903
-0.087,130641000.0,-0.0699999999999999,130641000.087,170942000.0,,47382214.0,-0.0089999999999998,0.03,-0.0231900452488687
-0.017,158398000.0,0.0029999999999999,158398000.017,-156845000.0,,115694.0,-0.005,0.0239999999999999,-0.2583892617449664
-0.02,85589000.0,0.015,85589000.02,-182090000.0,,19288.0,0.2269999999999999,0.067,-0.0324675324675324
0.047,25956000.0,0.004,25955999.953,2184000.0,-0.4780000000000002,132808.0,-0.018,0.059,0.1791411042944784
0.043,21087000.0,-0.027,21086999.957,32131000.0,-1.227,20550.0,-0.0179999999999999,-0.034,0.0584415584415584
0.07,21434000.0,-0.0089999999999999,21433999.93,-73000.0,-0.197,161003.0,-0.036,-0.0809999999999999,0.1596385542168675
0.079,20726000.0,-0.02,20725999.921,14000.0,2.355,7018862.0,-0.0139999999999999,-0.068,0.0231124807395993
0.099,19127000.0,-0.0139999999999999,19126999.901,3329000.0,0.052,528627.0,-0.012,0.025,-0.2991360691144708
0.113,16408000.0,0.0,16407999.887,0.0,0.0,0.0,0.0,0.0,0.7638095238095237
0.113,16408000.0,-0.0089999999999999,16407999.887,-13000.0,0.088,136708.0,0.012,-0.038,-0.0313653136531365
0.122,14717000.0,0.0279999999999999,14716999.878,2000.0,-1.023,580414.0,-0.012,0.033,-0.1787878787878787
0.094,9338000.0,0.021,9337999.906,-42000.0,1.554,3973180.0,-0.106,0.238,0.1934900542495478
0.073,6230000.0,0.0179999999999999,6229999.927,-127000.0,-1.482,42546.0,-0.037,-0.1009999999999999,0.926829268292683
0.008,64522000.0,-0.034,64521999.992,-100855000.0,0.0590000000000001,-398798.0,-0.019,0.1669999999999998,-0.1221553369549258
0.042,155314000.0,0.0069999999999999,155313999.958,235358000.0,0.4549999999999998,724744.0,-0.008,0.064,-0.324640555280119
0.035,152892000.0,0.02,152891999.965,361070000.0,-0.3089999999999999,-1116961.0,0.015,-0.0059999999999997,0.3564223268325487
0.015,75532000.0,-0.025,75531999.985,-14212000.0,-0.4770000000000001,-1949052.0,-0.018,0.2469999999999999,0.1804397872509326
0.04,124006000.0,-0.037,124005999.96,244796000.0,-0.0839999999999998,-813675.0,-0.01,-0.2650000000000001,0.0013513513513513
0.077,166200000.0,-0.0279999999999999,166199999.923,26725000.0,-0.1390000000000002,471819.0,-0.0109999999999999,-0.0459999999999998,0.0340292618773631
0.105,189093000.0,0.0129999999999999,189092999.895,0.0,0.2330000000000001,-184894.0,-0.0119999999999999,0.2289999999999998,0.179790535298681
0.092,194381000.0,-0.003,194380999.908,-559000.0,-0.217,-5865396.0,-0.003,-0.0309999999999999,0.0580751077365074
0.095,221361000.0,0.018,221360999.905,559000.0,0.1590000000000002,-1485854.0,0.0139999999999999,0.121,0.0105765242637909
0.077,160187000.0,0.018,160186999.923,-28000.0,-0.1590000000000002,-2073616.0,0.008,0.1149999999999999,0.1502862595419846
0.016,1321796000.0,-0.052,1321795999.984,2226583000.0,0.0889999999999999,-29450817.0,-0.061,-0.009,-0.0603829160530191
0.068,2486512000.0,0.027,2486511999.932,-101744000.0,-0.2039999999999999,-7830906.0,0.0089999999999999,0.026,-0.1838942307692307
0.041,2345742000.0,0.058,2345741999.959,283956000.0,-0.104,9337245.0,0.03,0.004,0.2404025344763325
-0.017,337658000.0,-0.011,337658000.017,-1487690000.0,0.188,73547829.0,0.021,-0.0449999999999999,0.4173269941891177
-0.006,2025982000.0,0.0,2025982000.006,714605000.0,-0.3399999999999999,883081.0,0.005,0.013,-0.1344307270233196
-0.006,1822982000.0,0.059,1822982000.006,-160267000.0,-0.074,1125873.0,0.0059999999999999,0.0439999999999999,-0.2076086956521739
-0.065,867733000.0,-0.188,867733000.065,122430000.0,-0.31,451487.0,-0.0089999999999999,0.0279999999999999,1.2204344328238137
0.123,1153470000.0,0.196,1153469999.877,1413977000.0,0.4440000000000002,324210.0,-0.024,0.0,-0.0973129992737835
-0.073,-446969000.0,-0.0159999999999999,-446968999.927,-2002606000.0,-0.1129999999999999,47291032.0,-0.032,0.042,-0.0121951219512195
-0.057,-209956000.0,-0.02,-209955999.943,610455000.0,0.7699999999999999,164680230.0,-0.0209999999999999,-0.046,0.3225806451612903
-0.49,-171206000.0,-0.423,-171205999.51,0.0,-1.9879999999999995,11861469.0,0.0,-0.369,-0.4726487523992322
-0.067,-22143000.0,0.1069999999999999,-22142999.933,0.0,-3.9220000000000006,1943867.0,0.0,0.268,-0.1287625418060201
-0.174,-60042000.0,-0.1109999999999999,-60041999.826,0.0,-4.302,448879.0,0.0,-0.0429999999999999,0.1315042573320719
-0.063,-20182000.0,0.133,-20181999.937,0.0,8.622,4557630.0,0.0,0.072,0.3229036295369211
-0.196,-38315000.0,,-38314999.804,0.0,1.9350000000000005,2497147.0,0.0,,-0.5388167388167387
0.006,475759000.0,0.002,475758999.994,732321000.0,,19564371.0,-0.0919999999999999,0.016,-0.0549378678875081
0.004,352785000.0,,352784999.996,312686000.0,,13396795.0,-0.1149999999999999,,0.1627376425855512
0.138,50148000.0,-0.0339999999999999,50147999.862,7460000.0,0.8859999999999997,159450.0,0.003,-0.0389999999999999,-0.6448387903024243
0.172,42909000.0,0.031,42908999.828,-11447000.0,0.2429999999999998,89611.0,0.014,-0.0210000000000001,0.0458763560318911
0.141,41975000.0,-0.003,41974999.859,2541000.0,0.5770000000000004,21615.0,0.0259999999999999,-0.3139999999999998,0.5563466232709522
0.144,32850000.0,0.0,32849999.856,0.0,0.0,0.0,0.0,0.0,1.210431654676259
0.144,32850000.0,-0.01,32849999.856,23177000.0,-0.254,-987432.0,0.088,-0.2430000000000001,-0.0710108604845448
0.154,16619000.0,0.185,16618999.846,-12885000.0,0.5699999999999998,1745.0,0.0249999999999999,-0.0249999999999999,0.571897570584373
-0.031,-5199000.0,-0.041,-5198999.969,-9576000.0,-0.5180000000000002,-261419.0,-0.0089999999999999,0.0350000000000001,1.529900332225914
0.01,-944000.0,0.02,-944000.01,18679000.0,0.9830000000000004,-209524.0,-0.017,0.0879999999999998,0.0711743772241992
-0.01,645000.0,-0.0809999999999999,645000.01,11294000.0,-0.4299999999999999,329043.0,-0.059,0.308,-0.1574212893553223
0.071,9549000.0,0.458,9548999.929,-27841000.0,0.4389999999999998,1216129.0,0.275,0.0889999999999999,-0.0912806539509536
0.067,117481000.0,-0.067,117480999.933,-4850000.0,,130382.0,0.021,0.0169999999999999,0.426106526631658
0.134,94740000.0,0.1,94739999.866,-22852000.0,,104202.0,0.013,0.03,0.1119916579770593
0.034,79259000.0,-0.0019999999999999,79258999.966,-55175000.0,,95386.0,-0.003,0.017,0.2742492692001063
0.036,76957000.0,-0.0069999999999999,76956999.964,58963000.0,,-2198900.0,-0.009,-0.026,0.4221466364323508
0.043,85360000.0,-0.001,85359999.957,32475000.0,,294112.0,0.001,0.001,-0.1705329153605015
0.044,80061000.0,-0.002,80060999.956,-11997000.0,,826570.0,-0.017,0.004,-0.0145196169292554
0.046,82016000.0,-0.01,82015999.954,5500000.0,,307215.0,-0.0249999999999999,-0.013,0.070082644628099
0.056,88664000.0,0.01,88663999.944,30860000.0,,373079.0,0.0379999999999999,0.021,-0.0472440944881889
0.046,65236000.0,0.002,65235999.954,18306000.0,,454864.0,0.009,0.006,0.1343336906037871
0.044,61079000.0,-0.015,61078999.956,-58166000.0,,86793.0,-0.006,-0.073,0.1701505016722406
-0.544,-59963000.0,0.0,-59962999.456,0.0,0.0,0.0,,0.0,-0.3737811484290357
-0.544,-59963000.0,,-59962999.456,0.0,1.2720000000000002,-903741.0,,,0.0852439741328629
0.003,3501000.0,0.001,3500999.997,3619000.0,,0.0,0.0,0.002,0.0350964324145353
0.002,2417000.0,0.0,2416999.998,-4135000.0,,0.0,0.0,0.001,-0.0706923076923077
0.002,1755000.0,0.0,1754999.998,4446000.0,,1252.0,0.0,0.0,0.2093023255813953
0.002,1310000.0,0.001,1309999.998,1094000.0,,4050.0,0.0,0.001,0.0601577909270216
0.001,759000.0,0.001,758999.999,-1600000.0,,4050.0,0.0,0.0009999999999999,0.2071428571428571
0.0,283000.0,-0.001,283000.0,-9403000.0,,4050.0,0.0,-0.0009999999999999,0.1397557666214383
0.001,630000.0,0.001,629999.999,-8413000.0,,5713.0,0.0,0.0009999999999999,0.8197530864197532
0.0,353000.0,-0.007,353000.0,-10853000.0,,18500.0,0.0,0.001,0.7234042553191488
0.007,771000.0,0.018,770999.993,-9358000.0,,15697.0,0.0,0.012,-0.3614130434782608
-0.011,-5489000.0,-0.0049999999999999,-5488999.989,-17807000.0,,17693.0,0.0,-0.0069999999999999,-0.0441558441558441
0.07,11625000.0,0.047,11624999.93,552000.0,0.5490000000000002,77522.0,0.0259999999999999,-0.244,0.9438585104656824
0.023,4081000.0,-0.038,4080999.977,28216000.0,-0.1500000000000001,1926266.0,0.0149999999999999,-1.1030000000000002,-0.1356241234221598
0.061,4507000.0,-0.02,4506999.939,-2602000.0,0.1280000000000001,292148.0,0.006,-0.4359999999999999,1.1063515509601185
0.081,4682000.0,-0.0929999999999999,4681999.919,12538000.0,-0.879,43804.0,0.01,-2.1139999999999994,-0.0680066079295155
0.174,5540000.0,-0.033,5539999.826,-12000.0,0.4649999999999998,65306.0,-0.005,-0.0410000000000003,-0.1838202247191011
0.207,5302000.0,0.089,5301999.793,-2598000.0,0.546,239225.0,-0.001,0.1680000000000001,-0.3620071684587813
0.118,3516000.0,0.0599999999999999,3515999.882,2610000.0,-1.1899999999999995,-571155.0,-0.007,0.947,0.9837883959044368
0.058,1861000.0,0.019,1860999.942,0.0,-0.1100000000000003,-300560.0,0.0,0.4719999999999995,0.6491557223264539
0.039,1064000.0,-0.0479999999999999,1063999.961,0.0,-0.7969999999999997,142460.0,0.007,-0.2349999999999994,0.1221052631578948
0.087,2321000.0,,2320999.913,0.0,1.0229999999999997,69137.0,-0.001,,0.1309523809523809
0.067,1095326000.0,-0.017,1095325999.933,494396000.0,-0.153,-2115570.0,-0.032,-0.0459999999999999,-0.1099764913311783
0.084,1354173000.0,-0.0059999999999999,1354172999.916,252093000.0,0.2570000000000001,240895.0,0.002,-0.048,-0.432549608137402
0.09,1279943000.0,0.0259999999999999,1279942999.91,-688446000.0,0.2799999999999999,227813.0,0.015,0.029,0.0517362329007365
0.064,819947000.0,0.002,819946999.936,946491000.0,-0.6050000000000001,947604.0,0.0229999999999999,-0.063,0.2690146330607023
0.062,762098000.0,0.0199999999999999,762097999.938,-6568000.0,-0.7339999999999998,304334.0,0.015,0.008,-0.0250610252237591
0.042,537817000.0,0.002,537816999.958,877066000.0,-0.7410000000000001,3378372.0,0.004,-0.021,0.3025506959655196
0.04,379508000.0,0.012,379507999.96,-203497000.0,0.8999999999999999,508308.0,0.006,0.018,0.3333019312293923
0.028,315542000.0,-0.0019999999999999,315541999.972,-67143000.0,0.0329999999999999,172961.0,-0.013,0.034,0.6713903322311449
0.03,314169000.0,0.031,314168999.97,-200897000.0,-0.524,151319.0,0.033,0.026,0.1187246785273911
-0.001,43730000.0,0.185,43730000.001,-100307000.0,0.1060000000000003,50543.0,-0.0239999999999999,-0.032,0.1006203955021327
-0.09,-434994000.0,-0.06,-434993999.91,212000.0,,-49456.0,-0.129,-0.0929999999999999,0.1864951768488746
-0.03,-132313000.0,-0.032,-132312999.97,-96927000.0,,-3264718.0,-0.073,0.0,-0.8980327868852459
0.002,68618000.0,-0.016,68617999.998,-8591000.0,,12409628.0,-0.0309999999999999,-0.02,-0.5973597359735974
0.018,147632000.0,0.0029999999999999,147631999.982,0.0,,770272.0,-0.006,-0.0189999999999999,0.2257281553398059
0.015,157367000.0,-0.005,157366999.985,-126381000.0,,458608.0,0.011,0.005,-0.1404728789986092
0.02,141407000.0,0.008,141406999.98,152564000.0,,211610.0,0.0239999999999999,-0.021,0.2515230635335074
0.012,87220000.0,0.003,87219999.988,100054000.0,,199952.0,-0.0279999999999999,-0.016,0.1387512388503469
0.009,99649000.0,-0.016,99648999.991,-57653000.0,,114895.0,-0.031,0.068,0.182883939038687
0.025,108238000.0,0.001,108237999.975,-19110000.0,,1815347.0,0.014,0.0439999999999999,0.1637107776261936
0.024,94379000.0,0.01,94378999.976,77880000.0,,4093.0,0.009,0.079,-0.0107962213225371
0.054,161461000.0,0.015,161460999.946,13227000.0,,-348660.0,-0.0069999999999999,0.006,0.5474372955288985
0.039,138659000.0,0.0039999999999999,138658999.961,169931000.0,,3107523.0,0.0069999999999999,0.0050000000000001,-0.150401482396541
0.035,108743000.0,0.0,108742999.965,25955000.0,,107397.0,-0.0169999999999999,0.0869999999999999,0.3749469214437368
0.035,111794000.0,-0.0049999999999999,111793999.965,114732000.0,,142134.0,0.003,0.0,0.3464837049742711
0.04,82754000.0,-0.1029999999999999,82753999.96,37477000.0,,75572.0,0.006,0.0369999999999999,-0.1966008268259072
0.143,58693000.0,0.1249999999999999,58692999.857,95407000.0,,2750085.0,0.0059999999999999,-0.008,-0.1257028112449799
0.018,28830000.0,0.0699999999999999,28829999.982,66809000.0,,2909576.0,0.024,0.161,0.1840228245363764
-0.052,-18897000.0,-0.0119999999999999,-18896999.948,20763000.0,,135212.0,0.0049999999999999,-0.069,0.7195421095666394
-0.04,-9611000.0,0.053,-9610999.96,46934000.0,,121129.0,0.038,0.076,-0.0385220125786163
-0.093,-83581000.0,0.211,-83580999.907,-20820000.0,,4497354.0,0.008,0.119,-0.0385487528344671
0.017,232111000.0,-0.041,232110999.983,-573610000.0,0.4930000000000001,1041083.0,-0.0709999999999999,-0.008,0.0286970608655404
0.058,321038000.0,0.037,321037999.942,492279000.0,0.2269999999999999,2693901.0,-0.031,0.009,-0.3208110657026092
0.021,321141000.0,0.036,321140999.979,226626000.0,0.1979999999999999,2040910.0,0.0349999999999999,-0.003,-0.1861327875143917
-0.015,-59325000.0,-0.246,-59324999.985,411713000.0,-0.368,8852826.0,0.108,-0.0729999999999999,0.2869608165953243
0.231,34307000.0,0.217,34306999.769,1446689000.0,-0.3420000000000001,14881930.0,0.0489999999999999,-0.151,-0.2091145833333332
0.014,45639000.0,0.008,45638999.986,-165727000.0,0.4520000000000002,8895758.0,0.02,-0.0219999999999999,0.3150684931506849
0.006,29525000.0,-0.0069999999999999,29524999.994,-3537000.0,0.0729999999999999,1115718.0,-0.003,0.0189999999999999,0.1328806983511154
0.013,87180000.0,-0.027,87179999.987,-56123000.0,0.2299999999999999,622777.0,-0.0539999999999999,0.079,0.7837370242214533
